storm_id,season,name,timestamp_utc,nature,latitude,longitude,wmo_wind_kt,wmo_pressure_mb,wmo_agency,track_type,distance_to_land_km,landfall_next3h_km,storm_speed_kt,storm_direction_deg,wmo_wind_kmh,landfall_window_flag,on_land_flag,relevance,storm_max_wind_kt,storm_min_pressure_mb,odisha_role
2004136N15090,2004,UNNAMED,2004-05-15 18:00:00,TS,16.1,92.0,,, ,main,235,226.0,7.0,0.0,,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-15 21:00:00,TS,16.5,92.1,,, ,main,231,220.0,7.0,15.0,,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-16 00:00:00,TS,16.8,92.2,,, ,main,226,226.0,7.0,355.0,,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-16 03:00:00,TS,17.2,92.1,,, ,main,246,246.0,8.0,330.0,,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-16 06:00:00,TS,17.5,91.8,,, ,main,261,261.0,7.0,310.0,,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-16 09:00:00,TS,17.6,91.5,25.0,1000.0,newdelhi,main,280,280.0,8.0,295.0,46.300000000000004,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-16 12:00:00,MX,17.8,91.1,25.0,1000.0,newdelhi,main,305,305.0,7.0,290.0,46.300000000000004,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-16 15:00:00,MX,17.8,90.8,,, ,main,334,334.0,4.0,265.0,,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-16 18:00:00,TS,17.8,90.7,30.0,998.0,newdelhi,main,343,343.0,6.0,290.0,55.56,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-16 21:00:00,TS,18.0,90.3,30.0,998.0,newdelhi,main,359,352.0,7.0,315.0,55.56,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-17 00:00:00,TS,18.3,90.2,30.0,998.0,newdelhi,main,344,344.0,5.0,300.0,55.56,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-17 03:00:00,TS,18.3,89.8,35.0,998.0,newdelhi,main,376,374.0,5.0,280.0,64.82000000000001,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-17 06:00:00,TS,18.3,89.7,35.0,998.0,newdelhi,main,363,345.0,5.0,285.0,64.82000000000001,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-17 09:00:00,TS,18.4,89.3,45.0,988.0,newdelhi,main,345,313.0,7.0,280.0,83.34,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-17 12:00:00,TS,18.5,88.9,45.0,988.0,newdelhi,main,306,290.0,6.0,285.0,83.34,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-17 15:00:00,TS,18.5,88.7,45.0,988.0,newdelhi,main,290,283.0,3.0,290.0,83.34,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-17 18:00:00,TS,18.6,88.6,45.0,986.0,newdelhi,main,275,260.0,3.0,285.0,83.34,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-17 21:00:00,TS,18.6,88.4,45.0,986.0,newdelhi,main,260,260.0,1.0,195.0,83.34,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-18 00:00:00,TS,18.5,88.6,45.0,986.0,newdelhi,main,283,275.0,3.0,85.0,83.34,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-18 03:00:00,TS,18.6,88.7,45.0,986.0,newdelhi,main,283,268.0,5.0,35.0,83.34,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-18 06:00:00,TS,18.9,88.9,55.0,982.0,newdelhi,main,278,278.0,9.0,75.0,101.86,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-18 09:00:00,TS,18.9,89.6,55.0,980.0,newdelhi,main,306,306.0,12.0,90.0,101.86,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-18 12:00:00,TS,18.9,90.1,55.0,980.0,newdelhi,main,313,283.0,7.0,75.0,101.86,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-18 15:00:00,TS,19.1,90.3,65.0,974.0,newdelhi,main,283,222.0,9.0,45.0,120.38000000000001,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-18 18:00:00,TS,19.5,90.8,65.0,974.0,newdelhi,main,214,186.0,10.0,70.0,120.38000000000001,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-18 21:00:00,TS,19.4,91.3,65.0,972.0,newdelhi,main,177,109.0,11.0,70.0,120.38000000000001,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-19 00:00:00,TS,19.9,91.8,77.0,962.0,newdelhi,main,104,45.0,12.0,60.0,142.604,0,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-19 03:00:00,TS,20.0,92.4,90.0,952.0,newdelhi,main,45,0.0,12.0,80.0,166.68,1,0,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-19 06:00:00,TS,20.1,93.1,,, ,main,0,0.0,14.0,75.0,,1,1,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-19 09:00:00,TS,20.5,93.9,,, ,main,0,0.0,17.0,60.0,,1,1,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-19 12:00:00,TS,20.9,94.7,,, ,main,0,0.0,18.0,60.0,,1,1,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-19 15:00:00,TS,21.4,95.5,,, ,main,0,0.0,17.0,60.0,,1,1,regional_comparator,90.0,952.0,regional_comparator
2004136N15090,2004,UNNAMED,2004-05-19 18:00:00,TS,21.8,96.3,,, ,main,0,,17.0,60.0,,0,1,regional_comparator,90.0,952.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-17 03:00:00,TS,20.0,90.5,25.0,1000.0,newdelhi,main,203,191.0,3.0,340.0,46.300000000000004,0,0,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-17 06:00:00,TS,20.2,90.4,,, ,main,180,168.0,4.0,330.0,,0,0,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-17 09:00:00,TS,20.3,90.3,,, ,main,168,145.0,5.0,310.0,,0,0,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-17 12:00:00,TS,20.5,90.0,25.0,998.0,newdelhi,main,145,108.0,8.0,295.0,46.300000000000004,0,0,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-17 15:00:00,TS,20.7,89.5,,, ,main,108,89.0,11.0,290.0,,0,0,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-17 18:00:00,TS,20.8,88.9,,, ,main,89,78.0,12.0,280.0,,0,0,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-17 21:00:00,TS,20.9,88.3,,, ,main,78,78.0,10.0,270.0,,0,0,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-18 00:00:00,TS,20.8,87.8,,, ,main,83,53.0,8.0,240.0,,0,0,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-18 03:00:00,TS,20.5,87.5,30.0,996.0,newdelhi,main,56,56.0,8.0,200.0,55.56,0,0,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-18 06:00:00,TS,20.0,87.5,30.0,996.0,newdelhi,main,89,83.0,11.0,205.0,55.56,0,0,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-18 09:00:00,TS,19.5,87.0,30.0,996.0,newdelhi,main,84,56.0,11.0,240.0,55.56,0,0,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-18 12:00:00,TS,19.5,86.5,35.0,994.0,newdelhi,main,56,56.0,5.0,270.0,64.82000000000001,0,0,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-18 15:00:00,TS,19.5,86.5,35.0,992.0,newdelhi,main,56,54.0,11.0,240.0,64.82000000000001,0,0,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-18 18:00:00,TS,19.0,85.5,35.0,990.0,newdelhi,main,64,15.0,21.0,240.0,64.82000000000001,0,0,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-18 21:00:00,TS,18.5,84.5,35.0,988.0,newdelhi,main,15,10.0,11.0,240.0,64.82000000000001,0,0,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-19 00:00:00,TS,18.5,84.5,35.0,988.0,newdelhi,main,15,0.0,5.0,270.0,64.82000000000001,1,0,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-19 03:00:00,TS,18.5,84.0,35.0,988.0,newdelhi,main,0,0.0,9.0,270.0,64.82000000000001,1,1,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-19 06:00:00,TS,18.5,83.5,35.0,988.0,newdelhi,main,0,0.0,5.0,270.0,64.82000000000001,1,1,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-19 09:00:00,TS,18.5,83.5,35.0,988.0,newdelhi,main,0,0.0,0.0,0.0,64.82000000000001,1,1,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-19 12:00:00,TS,18.5,83.5,35.0,988.0,newdelhi,main,0,0.0,0.0,0.0,64.82000000000001,1,1,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-19 15:00:00,TS,18.5,83.5,35.0,988.0,newdelhi,main,0,0.0,5.0,270.0,64.82000000000001,1,1,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-19 18:00:00,TS,18.5,83.0,35.0,988.0,newdelhi,main,0,0.0,5.0,270.0,64.82000000000001,1,1,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-19 21:00:00,TS,18.5,83.0,30.0,1000.0,newdelhi,main,0,0.0,7.0,315.0,55.56,1,1,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-20 00:00:00,TS,19.0,82.5,30.0,1002.0,newdelhi,main,0,0.0,7.0,315.0,55.56,1,1,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-20 03:00:00,TS,19.0,82.5,30.0,1002.0,newdelhi,main,0,0.0,0.0,0.0,55.56,1,1,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-20 06:00:00,TS,19.0,82.5,30.0,1002.0,newdelhi,main,0,0.0,9.0,270.0,55.56,1,1,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-20 09:00:00,TS,19.0,81.5,30.0,1002.0,newdelhi,main,0,0.0,19.0,270.0,55.56,1,1,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-20 12:00:00,TS,19.0,80.5,25.0,1004.0,newdelhi,main,0,0.0,14.0,270.0,46.300000000000004,1,1,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-20 15:00:00,TS,19.0,80.0,,, ,main,0,0.0,6.0,270.0,,1,1,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-20 18:00:00,TS,19.0,79.9,,, ,main,0,0.0,1.0,310.0,,1,1,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-20 21:00:00,TS,19.1,79.9,,, ,main,0,0.0,2.0,0.0,,1,1,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-21 00:00:00,TS,19.2,79.9,,, ,main,0,0.0,6.0,320.0,,1,1,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-21 03:00:00,TS,19.5,79.5,25.0,1004.0,newdelhi,main,0,0.0,13.0,300.0,46.300000000000004,1,1,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-21 06:00:00,TS,19.9,78.7,,, ,main,0,0.0,22.0,295.0,,1,1,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-21 09:00:00,TS,20.4,77.4,,, ,main,0,0.0,27.0,295.0,,1,1,regional_comparator,35.0,988.0,regional_comparator
2005260N20091,2005,UNNAMED,2005-09-21 12:00:00,TS,21.0,76.0,25.0,1004.0,newdelhi,main,0,,29.0,295.0,46.300000000000004,0,1,regional_comparator,35.0,988.0,regional_comparator
2008298N16085,2008,RASHMI,2008-10-24 06:00:00,TS,16.0,85.0,,, ,main,262,262.0,5.0,90.0,,0,0,regional_comparator,45.0,984.0,odisha_impact_neighboring_landfall
2008298N16085,2008,RASHMI,2008-10-24 09:00:00,TS,16.0,85.2,,, ,main,285,285.0,5.0,90.0,,0,0,regional_comparator,45.0,984.0,odisha_impact_neighboring_landfall
2008298N16085,2008,RASHMI,2008-10-24 12:00:00,DS,16.0,85.5,,, ,main,297,297.0,5.0,85.0,,0,0,regional_comparator,45.0,984.0,odisha_impact_neighboring_landfall
2008298N16085,2008,RASHMI,2008-10-24 15:00:00,DS,16.0,85.8,,, ,main,314,311.0,5.0,80.0,,0,0,regional_comparator,45.0,984.0,odisha_impact_neighboring_landfall
2008298N16085,2008,RASHMI,2008-10-24 18:00:00,TS,16.1,86.0,,, ,main,318,316.0,5.0,65.0,,0,0,regional_comparator,45.0,984.0,odisha_impact_neighboring_landfall
2008298N16085,2008,RASHMI,2008-10-24 21:00:00,TS,16.2,86.2,,, ,main,323,323.0,6.0,60.0,,0,0,regional_comparator,45.0,984.0,odisha_impact_neighboring_landfall
2008298N16085,2008,RASHMI,2008-10-25 00:00:00,TS,16.4,86.5,,, ,main,331,331.0,6.0,60.0,,0,0,regional_comparator,45.0,984.0,odisha_impact_neighboring_landfall
2008298N16085,2008,RASHMI,2008-10-25 03:00:00,TS,16.5,86.7,25.0,1004.0,newdelhi,main,338,338.0,6.0,60.0,46.300000000000004,0,0,regional_comparator,45.0,984.0,odisha_impact_neighboring_landfall
2008298N16085,2008,RASHMI,2008-10-25 06:00:00,TS,16.7,87.0,,, ,main,346,339.0,6.0,45.0,,0,0,regional_comparator,45.0,984.0,odisha_impact_neighboring_landfall
2008298N16085,2008,RASHMI,2008-10-25 09:00:00,TS,17.0,87.2,25.0,1002.0,newdelhi,main,340,313.0,7.0,20.0,46.300000000000004,0,0,regional_comparator,45.0,984.0,odisha_impact_neighboring_landfall
2008298N16085,2008,RASHMI,2008-10-25 12:00:00,TS,17.4,87.3,25.0,1002.0,newdelhi,main,305,284.0,7.0,10.0,46.300000000000004,0,0,regional_comparator,45.0,984.0,odisha_impact_neighboring_landfall
2008298N16085,2008,RASHMI,2008-10-25 15:00:00,TS,17.6,87.3,,, ,main,284,267.0,5.0,15.0,,0,0,regional_comparator,45.0,984.0,odisha_impact_neighboring_landfall
2008298N16085,2008,RASHMI,2008-10-25 18:00:00,TS,17.9,87.4,25.0,1002.0,newdelhi,main,257,257.0,3.0,15.0,46.300000000000004,0,0,regional_comparator,45.0,984.0,odisha_impact_neighboring_landfall
2008298N16085,2008,RASHMI,2008-10-25 21:00:00,TS,17.9,87.4,,, ,main,257,241.0,3.0,30.0,,0,0,regional_comparator,45.0,984.0,odisha_impact_neighboring_landfall
2008298N16085,2008,RASHMI,2008-10-26 00:00:00,TS,18.1,87.6,30.0,1000.0,newdelhi,main,247,231.0,7.0,40.0,55.56,0,0,regional_comparator,45.0,984.0,odisha_impact_neighboring_landfall
2008298N16085,2008,RASHMI,2008-10-26 03:00:00,TS,18.5,87.9,30.0,1000.0,newdelhi,main,230,230.0,6.0,40.0,55.56,0,0,regional_comparator,45.0,984.0,odisha_impact_neighboring_landfall
2008298N16085,2008,RASHMI,2008-10-26 06:00:00,TS,18.6,88.0,,, ,main,229,214.0,4.0,20.0,,0,0,regional_comparator,45.0,984.0,odisha_impact_neighboring_landfall
2008298N16085,2008,RASHMI,2008-10-26 09:00:00,TS,18.8,88.0,30.0,1000.0,newdelhi,main,214,189.0,12.0,20.0,55.56,0,0,regional_comparator,45.0,984.0,odisha_impact_neighboring_landfall
2008298N16085,2008,RASHMI,2008-10-26 12:00:00,TS,19.7,88.4,35.0,996.0,newdelhi,main,183,134.0,17.0,25.0,64.82000000000001,0,0,regional_comparator,45.0,984.0,odisha_impact_neighboring_landfall
2008298N16085,2008,RASHMI,2008-10-26 15:00:00,TS,20.4,88.8,40.0,996.0,newdelhi,main,134,70.0,16.0,30.0,74.08,0,0,regional_comparator,45.0,984.0,odisha_impact_neighboring_landfall
2008298N16085,2008,RASHMI,2008-10-26 18:00:00,TS,21.0,89.3,40.0,994.0,newdelhi,main,70,0.0,17.0,30.0,74.08,1,0,regional_comparator,45.0,984.0,odisha_impact_neighboring_landfall
2008298N16085,2008,RASHMI,2008-10-26 21:00:00,TS,21.9,89.8,45.0,984.0,newdelhi,main,0,0.0,22.0,25.0,83.34,1,1,regional_comparator,45.0,984.0,odisha_impact_neighboring_landfall
2008298N16085,2008,RASHMI,2008-10-27 00:00:00,TS,23.0,90.2,35.0,992.0,newdelhi,main,0,0.0,22.0,25.0,64.82000000000001,1,1,regional_comparator,45.0,984.0,odisha_impact_neighboring_landfall
2008298N16085,2008,RASHMI,2008-10-27 03:00:00,TS,23.9,90.7,30.0,1002.0,newdelhi,main,0,0.0,20.0,10.0,55.56,1,1,regional_comparator,45.0,984.0,odisha_impact_neighboring_landfall
2008298N16085,2008,RASHMI,2008-10-27 06:00:00,TS,25.0,90.6,,, ,main,0,,23.0,355.0,,0,1,regional_comparator,45.0,984.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-14 00:00:00,DS,12.6,87.7,,, ,main,733,733.0,5.0,65.0,,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-14 03:00:00,DS,12.7,87.9,,, ,main,744,744.0,4.0,75.0,,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-14 06:00:00,TS,12.7,88.1,,, ,main,754,754.0,2.0,155.0,,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-14 09:00:00,TS,12.5,88.1,25.0,1004.0,newdelhi,main,765,764.0,4.0,205.0,46.300000000000004,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-14 12:00:00,TS,12.4,87.9,25.0,1002.0,newdelhi,main,764,756.0,3.0,245.0,46.300000000000004,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-14 15:00:00,TS,12.4,87.8,,, ,main,756,740.0,3.0,295.0,,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-14 18:00:00,TS,12.5,87.7,25.0,1002.0,newdelhi,main,740,720.0,4.0,355.0,46.300000000000004,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-14 21:00:00,TS,12.8,87.7,,, ,main,720,688.0,8.0,5.0,,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-15 00:00:00,TS,13.3,87.7,25.0,1000.0,newdelhi,main,679,608.0,12.0,340.0,46.300000000000004,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-15 03:00:00,TS,13.9,87.3,25.0,1000.0,newdelhi,main,599,541.0,13.0,335.0,46.300000000000004,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-15 06:00:00,TS,14.5,87.1,30.0,1000.0,newdelhi,main,532,470.0,13.0,330.0,55.56,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-15 09:00:00,TS,15.0,86.7,,, ,main,461,400.0,12.0,320.0,,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-15 12:00:00,TS,15.4,86.3,35.0,996.0,newdelhi,main,400,357.0,9.0,330.0,64.82000000000001,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-15 15:00:00,TS,15.8,86.2,40.0,996.0,newdelhi,main,357,332.0,8.0,355.0,74.08,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-15 18:00:00,TS,16.2,86.2,40.0,996.0,newdelhi,main,323,315.0,5.0,355.0,74.08,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-15 21:00:00,TS,16.3,86.2,40.0,996.0,newdelhi,main,315,277.0,6.0,335.0,74.08,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-16 00:00:00,TS,16.7,86.0,40.0,996.0,newdelhi,main,269,238.0,8.0,350.0,74.08,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-16 03:00:00,TS,17.1,86.0,40.0,996.0,newdelhi,main,238,215.0,9.0,10.0,74.08,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-16 06:00:00,TS,17.6,86.1,40.0,996.0,newdelhi,main,207,187.0,9.0,10.0,74.08,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-16 09:00:00,TS,18.0,86.2,40.0,996.0,newdelhi,main,191,172.0,10.0,25.0,74.08,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-16 12:00:00,TS,18.5,86.6,40.0,996.0,newdelhi,main,165,154.0,8.0,35.0,74.08,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-16 15:00:00,TS,18.6,86.7,40.0,996.0,newdelhi,main,158,107.0,10.0,30.0,74.08,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-16 18:00:00,TS,19.3,87.1,40.0,996.0,newdelhi,main,107,99.0,14.0,35.0,74.08,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-16 21:00:00,TS,19.8,87.6,40.0,996.0,newdelhi,main,109,104.0,13.0,45.0,74.08,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-17 00:00:00,TS,20.3,88.1,40.0,996.0,newdelhi,main,122,122.0,12.0,55.0,74.08,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-17 03:00:00,TS,20.5,88.6,35.0,996.0,newdelhi,main,123,78.0,12.0,60.0,64.82000000000001,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-17 06:00:00,TS,20.9,89.2,35.0,996.0,newdelhi,main,78,54.0,14.0,55.0,64.82000000000001,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-17 09:00:00,TS,21.3,89.8,30.0,996.0,newdelhi,main,55,44.0,13.0,65.0,55.56,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-17 12:00:00,TS,21.4,90.4,25.0,996.0,newdelhi,main,49,45.0,15.0,70.0,46.300000000000004,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-17 15:00:00,TS,21.7,91.3,25.0,996.0,newdelhi,main,62,10.0,14.0,70.0,46.300000000000004,0,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-17 18:00:00,TS,21.9,91.8,,, ,main,10,0.0,12.0,70.0,,1,0,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-17 21:00:00,TS,22.1,92.4,,, ,main,0,0.0,13.0,65.0,,1,1,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009104N13088,2009,BIJLI,2009-04-18 00:00:00,TS,22.4,93.1,,, ,main,0,,13.0,70.0,,0,1,regional_comparator,40.0,996.0,odisha_impact_neighboring_landfall
2009143N17089,2009,AILA,2009-05-22 18:00:00,DS,16.9,88.8,,, ,main,429,429.0,3.0,195.0,,0,0,regional_comparator,60.0,968.0,regional_comparator
2009143N17089,2009,AILA,2009-05-22 21:00:00,DS,16.7,88.8,,, ,main,447,447.0,2.0,170.0,,0,0,regional_comparator,60.0,968.0,regional_comparator
2009143N17089,2009,AILA,2009-05-23 00:00:00,DS,16.7,88.8,,, ,main,447,444.0,2.0,60.0,,0,0,regional_comparator,60.0,968.0,regional_comparator
2009143N17089,2009,AILA,2009-05-23 03:00:00,DS,16.8,88.9,,, ,main,444,429.0,2.0,10.0,,0,0,regional_comparator,60.0,968.0,regional_comparator
2009143N17089,2009,AILA,2009-05-23 06:00:00,TS,16.9,88.8,25.0,998.0,newdelhi,main,429,417.0,3.0,280.0,46.300000000000004,0,0,regional_comparator,60.0,968.0,regional_comparator
2009143N17089,2009,AILA,2009-05-23 09:00:00,TS,16.9,88.6,,, ,main,417,411.0,3.0,270.0,,0,0,regional_comparator,60.0,968.0,regional_comparator
2009143N17089,2009,AILA,2009-05-23 12:00:00,TS,16.9,88.5,25.0,994.0,newdelhi,main,411,402.0,2.0,330.0,46.300000000000004,0,0,regional_comparator,60.0,968.0,regional_comparator
2009143N17089,2009,AILA,2009-05-23 15:00:00,TS,17.1,88.5,,, ,main,392,383.0,4.0,20.0,,0,0,regional_comparator,60.0,968.0,regional_comparator
2009143N17089,2009,AILA,2009-05-23 18:00:00,TS,17.3,88.6,25.0,996.0,newdelhi,main,380,380.0,2.0,20.0,46.300000000000004,0,0,regional_comparator,60.0,968.0,regional_comparator
2009143N17089,2009,AILA,2009-05-23 21:00:00,TS,17.2,88.6,,, ,main,389,374.0,1.0,315.0,,0,0,regional_comparator,60.0,968.0,regional_comparator
